101 0.0157972267148666
101.058 0.0158707349454956
101.116 0.0159447571470384
101.174 0.016019298119439
101.232 0.0160943627187722
101.29 0.0161699558580321
101.348 0.0162460825079349
101.406 0.0163227476977334
101.464 0.0163999565160462
101.522 0.0164777141116997
101.58 0.0165560256945846
101.638 0.0166348965365268
101.696 0.0167143319721717
101.754 0.016794337399885
101.812 0.016874918282667
101.87 0.0169560801490829
101.928 0.0170378285942093
101.986 0.0171201692805954
102.044 0.0172031079392417
102.102 0.0172866503705944
102.16 0.017370802445557
102.218 0.0174555701065193
102.276 0.0175409593684039
102.334 0.0176269763197302
102.392 0.017713627123697
102.45 0.0178009180192839
102.508 0.0178888553223714
102.566 0.0179774454268799
102.624 0.0180666948059298
102.682 0.01815661001302
102.74 0.0182471976832281
102.798 0.0183384645344317
102.856 0.0184304173685496
102.914 0.0185230630728065
102.972 0.0186164086210189
103.03 0.018710461074904
103.088 0.0188052275854113
103.146 0.0189007153940787
103.204 0.0189969318344118
103.262 0.0190938843332879
103.32 0.0191915804123858
103.378 0.0192900276896397
103.436 0.0193892338807209
103.494 0.0194892068005449
103.552 0.0195899543648062
103.61 0.0196914845915406
103.668 0.0197938056027164
103.726 0.0198969256258532
103.784 0.0200008529956719
103.842 0.0201055961557733
103.9 0.0202111636603487
103.958 0.0203175641759207
104.016 0.0204248064831172
104.074 0.020532899478477
104.132 0.02064185217629
104.19 0.0207516737104703
104.248 0.0208623733364653
104.306 0.0209739604331995
104.364 0.0210864445050551
104.422 0.0211998351838899
104.48 0.0213141422310923
104.538 0.0214293755396761
104.596 0.0215455451364143
104.654 0.0216626611840132
104.712 0.0217807339833283
104.77 0.021899773975622
104.828 0.0220197917448647
104.886 0.0221407980200797
104.944 0.0222628036777334
105.002 0.0223858197441715
105.06 0.0225098573981023
105.118 0.0226349279731275
105.176 0.0227610429603231
105.234 0.0228882140108699
105.292 0.0230164529387359
105.35 0.0231457717234101
105.408 0.0232761825126916
105.466 0.0234076976255322
105.524 0.0235403295549363
105.582 0.023674090970917
105.64 0.0238089947235118
105.698 0.0239450538458584
105.756 0.0240822815573309
105.814 0.0242206912667405
105.872 0.0243602965755986
105.93 0.0245011112814468
105.988 0.0246431493812544
106.046 0.0247864250748833
106.104 0.024930952768625
106.162 0.0250767470788086
106.22 0.0252238228354823
106.278 0.0253721950861718
106.336 0.0255218790997141
106.394 0.0256728903701715
106.452 0.0258252446208264
106.51 0.0259789578082583
106.568 0.0261340461265065
106.626 0.0262905260113188
106.684 0.0264484141444892
106.742 0.0266077274582874
