-2.5, 0.148148148148148
-2, 0.222222222222222
-1.5, 0.363636363636364
-1, 0.666666666666667
-0.5, 1.33333333333333
0, 2
0.5, 1.33333333333333
1, 0.666666666666667
1.5, 0.363636363636364
2, 0.222222222222222
2.5, 0.148148148148148

Calculating the spline points

-2.5, 0.148148148148148
-2.45, 0.155555555555556
-2.4, 0.162962962962963
-2.35, 0.17037037037037
-2.3, 0.177777777777778
-2.25, 0.185185185185185
-2.2, 0.192592592592593
-2.15, 0.2
-2.1, 0.207407407407407
-2.05, 0.214814814814815
-2, 0.222222222222222
-1.95, 0.236363636363636
-1.9, 0.250505050505051
-1.85, 0.264646464646465
-1.8, 0.278787878787879
-1.75, 0.292929292929293
-1.7, 0.307070707070707
-1.65, 0.321212121212121
-1.6, 0.335353535353535
-1.55, 0.34949494949495
-1.5, 0.363636363636364
-1.45, 0.393939393939394
-1.4, 0.424242424242424
-1.35, 0.454545454545455
-1.3, 0.484848484848485
-1.25, 0.515151515151515
-1.2, 0.545454545454545
-1.15, 0.575757575757576
-1.1, 0.606060606060606
-1.05, 0.636363636363636
-1, 0.666666666666667
-0.95, 0.733333333333333
-0.9, 0.8
-0.85, 0.866666666666667
-0.8, 0.933333333333334
-0.75, 1
-0.7, 1.06666666666667
-0.65, 1.13333333333333
-0.6, 1.2
-0.55, 1.26666666666667
-0.5, 1.33333333333333
-0.45, 1.4
-0.4, 1.46666666666667
-0.35, 1.53333333333333
-0.3, 1.6
-0.25, 1.66666666666667
-0.2, 1.73333333333333
-0.15, 1.8
-0.0999999999999996, 1.86666666666667
-0.0499999999999998, 1.93333333333333
0, 2
0.0500000000000003, 1.93333333333333
0.1, 1.86666666666667
0.15, 1.8
0.2, 1.73333333333333
0.25, 1.66666666666667
0.3, 1.6
0.35, 1.53333333333333
0.4, 1.46666666666667
0.45, 1.4
0.5, 1.33333333333333
0.55, 1.26666666666667
0.6, 1.2
0.65, 1.13333333333333
0.7, 1.06666666666667
0.75, 1
0.8, 0.933333333333333
0.85, 0.866666666666666
0.9, 0.799999999999999
0.95, 0.733333333333333
1, 0.666666666666667
1.05, 0.636363636363636
1.1, 0.606060606060606
1.15, 0.575757575757575
1.2, 0.545454545454545
1.25, 0.515151515151515
1.3, 0.484848484848485
1.35, 0.454545454545454
1.4, 0.424242424242424
1.45, 0.393939393939394
1.5, 0.363636363636364
1.55, 0.34949494949495
1.6, 0.335353535353535
1.65, 0.321212121212121
1.7, 0.307070707070707
1.75, 0.292929292929293
1.8, 0.278787878787879
1.85, 0.264646464646464
1.9, 0.25050505050505
1.95, 0.236363636363636
2, 0.222222222222222
2.05, 0.214814814814815
2.1, 0.207407407407407
2.15, 0.2
2.2, 0.192592592592593
2.25, 0.185185185185185
2.3, 0.177777777777778
2.35, 0.17037037037037
2.4, 0.162962962962963
2.45, 0.155555555555556

Calculating the integral of the spline points

-2.5, 0.296296296296296
-2.45, 0.303888888888889
-2.4, 0.311851851851852
-2.35, 0.320185185185185
-2.3, 0.328888888888889
-2.25, 0.337962962962963
-2.2, 0.347407407407407
-2.15, 0.357222222222222
-2.1, 0.367407407407407
-2.05, 0.377962962962963
-2, 0.388888888888889
-1.95, 0.455909090909091
-1.9, 0.468080808080808
-1.85, 0.480959595959596
-1.8, 0.494545454545455
-1.75, 0.508838383838384
-1.7, 0.523838383838384
-1.65, 0.539545454545455
-1.6, 0.555959595959596
-1.55, 0.573080808080808
-1.5, 0.590909090909091
-1.45, 0.715909090909091
-1.4, 0.736363636363636
-1.35, 0.758333333333333
-1.3, 0.781818181818182
-1.25, 0.806818181818182
-1.2, 0.833333333333333
-1.15, 0.861363636363636
-1.1, 0.890909090909091
-1.05, 0.921969696969697
-1, 0.954545454545455
-0.95, 1.21681818181818
-0.9, 1.25515151515152
-0.85, 1.29681818181818
-0.8, 1.34181818181818
-0.75, 1.39015151515151
-0.7, 1.44181818181818
-0.65, 1.49681818181818
-0.6, 1.55515151515152
-0.55, 1.61681818181818
-0.5, 1.68181818181818
-0.45, 2.25015151515152
-0.4, 2.32181818181818
-0.35, 2.39681818181818
-0.3, 2.47515151515152
-0.25, 2.55681818181818
-0.2, 2.64181818181818
-0.15, 2.73015151515152
-0.0999999999999996, 2.82181818181818
-0.0499999999999998, 2.91681818181818
0, 3.01515151515151
0.0500000000000003, 3.61348484848485
0.1, 3.70848484848485
0.15, 3.80015151515152
0.2, 3.88848484848485
0.25, 3.97348484848485
0.3, 4.05515151515151
0.35, 4.13348484848485
0.4, 4.20848484848485
0.45, 4.28015151515152
0.5, 4.34848484848485
0.55, 3.91348484848485
0.6, 3.97515151515152
0.65, 4.03348484848485
0.7, 4.08848484848485
0.75, 4.14015151515151
0.8, 4.18848484848485
0.85, 4.23348484848485
0.9, 4.27515151515152
0.95, 4.31348484848485
1, 4.34848484848485
1.05, 3.88106060606061
1.1, 3.91212121212121
1.15, 3.94166666666667
1.2, 3.96969696969697
1.25, 3.99621212121212
1.3, 4.02121212121212
1.35, 4.04469696969697
1.4, 4.06666666666667
1.45, 4.08712121212121
1.5, 4.10606060606061
1.55, 3.89661616161616
1.6, 3.91373737373737
1.65, 3.93015151515151
1.7, 3.94585858585859
1.75, 3.96085858585859
1.8, 3.97515151515151
1.85, 3.98873737373737
1.9, 4.00161616161616
1.95, 4.01378787878788
2, 4.02525252525253
2.05, 3.93011784511784
2.1, 3.9406734006734
2.15, 3.95085858585859
2.2, 3.9606734006734
2.25, 3.97011784511784
2.3, 3.97919191919192
2.35, 3.98789562289562
2.4, 3.99622895622896
