-5, 0.0392156862745098
-4, 0.0606060606060606
-3, 0.105263157894737
-2, 0.222222222222222
-1, 0.666666666666667
0, 2
1, 0.666666666666667
2, 0.222222222222222
3, 0.105263157894737
4, 0.0606060606060606
5, 0.0392156862745098


-5, 0.0392156862745098
-4.9, 0.0413547237076649
-4.8, 0.04349376114082
-4.7, 0.045632798573975
-4.6, 0.0477718360071301
-4.5, 0.0499108734402852
-4.4, 0.0520499108734403
-4.3, 0.0541889483065954
-4.2, 0.0563279857397504
-4.1, 0.0584670231729055
-4, 0.0606060606060606
-3.9, 0.0650717703349282
-3.8, 0.0695374800637959
-3.7, 0.0740031897926635
-3.6, 0.0784688995215311
-3.5, 0.0829346092503987
-3.4, 0.0874003189792664
-3.3, 0.091866028708134
-3.2, 0.0963317384370016
-3.1, 0.100797448165869
-3, 0.105263157894737
-2.9, 0.116959064327485
-2.8, 0.128654970760234
-2.7, 0.140350877192982
-2.6, 0.152046783625731
-2.5, 0.16374269005848
-2.4, 0.175438596491228
-2.3, 0.187134502923977
-2.2, 0.198830409356725
-2.1, 0.210526315789474
-2, 0.222222222222222
-1.9, 0.266666666666667
-1.8, 0.311111111111111
-1.7, 0.355555555555556
-1.6, 0.4
-1.5, 0.444444444444444
-1.4, 0.488888888888889
-1.3, 0.533333333333333
-1.2, 0.577777777777778
-1.1, 0.622222222222222
-1, 0.666666666666667
-0.899999999999999, 0.800000000000001
-0.8, 0.933333333333334
-0.7, 1.06666666666667
-0.6, 1.2
-0.5, 1.33333333333333
-0.399999999999999, 1.46666666666667
-0.3, 1.6
-0.199999999999999, 1.73333333333333
-0.0999999999999996, 1.86666666666667
0, 2
0.100000000000001, 1.86666666666667
0.2, 1.73333333333333
0.300000000000001, 1.6
0.4, 1.46666666666667
0.5, 1.33333333333333
0.600000000000001, 1.2
0.7, 1.06666666666667
0.800000000000001, 0.933333333333332
0.9, 0.799999999999999
1, 0.666666666666667
1.1, 0.622222222222222
1.2, 0.577777777777778
1.3, 0.533333333333333
1.4, 0.488888888888889
1.5, 0.444444444444444
1.6, 0.4
1.7, 0.355555555555555
1.8, 0.311111111111111
1.9, 0.266666666666666
2, 0.222222222222222
2.1, 0.210526315789474
2.2, 0.198830409356725
2.3, 0.187134502923977
2.4, 0.175438596491228
2.5, 0.16374269005848
2.6, 0.152046783625731
2.7, 0.140350877192982
2.8, 0.128654970760234
2.9, 0.116959064327485
3, 0.105263157894737
3.1, 0.100797448165869
3.2, 0.0963317384370015
3.3, 0.0918660287081339
3.4, 0.0874003189792663
3.5, 0.0829346092503987
3.6, 0.0784688995215311
3.7, 0.0740031897926634
3.8, 0.0695374800637958
3.9, 0.0650717703349282
4, 0.0606060606060606
4.1, 0.0584670231729055
4.2, 0.0563279857397504
4.3, 0.0541889483065954
4.4, 0.0520499108734403
4.5, 0.0499108734402852
4.6, 0.0477718360071301
4.7, 0.045632798573975
4.8, 0.0434937611408199
4.9, 0.0413547237076649


-5, 0
-4.9, 0.00402852049910872
-4.8, 0.00827094474153298
-4.7, 0.0127272727272727
-4.6, 0.017397504456328
-4.5, 0.0222816399286988
-4.4, 0.027379679144385
-4.3, 0.0326916221033868
-4.2, 0.0382174688057041
-4.1, 0.0439572192513369
-4, 0.0499108734402852
-3.9, 0.0561947649873347
-3.8, 0.0629252275072709
-3.7, 0.0701022610000938
-3.6, 0.0777258654658036
-3.5, 0.0857960409044
-3.4, 0.0943127873158833
-3.3, 0.103276104700253
-3.2, 0.11268599305751
-3.1, 0.122542452387654
-3, 0.132845482690684
-2.9, 0.143956593801795
-2.8, 0.156237295556181
-2.7, 0.169687587953842
-2.6, 0.184307470994778
-2.5, 0.200096944678988
-2.4, 0.217056009006473
-2.3, 0.235184663977234
-2.2, 0.254482909591269
-2.1, 0.274950745848579
-2, 0.296588172749163
-1.9, 0.321032617193608
-1.8, 0.349921506082497
-1.7, 0.38325483941583
-1.6, 0.421032617193608
-1.5, 0.46325483941583
-1.4, 0.509921506082497
-1.3, 0.561032617193608
-1.2, 0.616588172749164
-1.1, 0.676588172749164
-1, 0.741032617193608
-0.899999999999999, 0.814365950526942
-0.8, 0.901032617193608
-0.7, 1.00103261719361
-0.6, 1.11436595052694
-0.5, 1.24103261719361
-0.399999999999999, 1.38103261719361
-0.3, 1.53436595052694
-0.199999999999999, 1.70103261719361
-0.0999999999999996, 1.88103261719361
0, 2.07436595052694
0.100000000000001, 2.26769928386028
0.2, 2.44769928386027
0.300000000000001, 2.61436595052694
0.4, 2.76769928386028
0.5, 2.90769928386027
0.600000000000001, 3.03436595052694
0.7, 3.14769928386028
0.800000000000001, 3.24769928386028
0.9, 3.33436595052694
1, 3.40769928386027
1.1, 3.47214372830472
1.2, 3.53214372830472
1.3, 3.58769928386028
1.4, 3.63881039497139
1.5, 3.68547706163805
1.6, 3.72769928386028
1.7, 3.76547706163805
1.8, 3.79881039497139
1.9, 3.82769928386027
2, 3.85214372830472
2.1, 3.8737811552053
2.2, 3.89424899146261
2.3, 3.91354723707665
2.4, 3.93167589204741
2.5, 3.94863495637489
2.6, 3.9644244300591
2.7, 3.97904431310004
2.8, 3.9924946054977
2.9, 4.00477530725209
3, 4.0158864183632
3.1, 4.02618944866623
3.2, 4.03604590799637
3.3, 4.04545579635363
3.4, 4.054419113738
3.5, 4.06293586014948
3.6, 4.07100603558808
3.7, 4.07862964005379
3.8, 4.08580667354661
