10000 1.93990282850664 0.0938608147337534
110000 1.93999163580172 0.0939496220253318
210000 1.93999479934757 0.0939527855669229
310000 1.93999680734717 0.0939547935698846
410000 1.93999568641338 0.0939536726483351
510000 1.93999782133213 0.093955807574517
610000 1.93999783479969 0.0939558210470771
710000 1.93999838245392 0.0939563687048928
810000 1.93999760869296 0.0939555949466369
910000 1.93999713545005 0.093955121705841
10000 3.1404 0.8596
110000 3.14127272727273 0.858727272727273
210000 3.14144761904762 0.858552380952381
310000 3.14149677419355 0.858503225806452
410000 3.14169756097561 0.85830243902439
510000 3.14154509803922 0.858454901960784
610000 3.14163278688525 0.858367213114754
710000 3.14148732394366 0.858512676056338
810000 3.14155061728395 0.858449382716049
910000 3.14145934065934 0.858540659340659
