-1 -0.0011755596361096 0.35322690848236 -0.159930098287218 0.192497730304415 -0.0258540893334971 0.340785045420303 0.234196123347542 -0.528508422580551 -10.1800432417355
-0.99 -0.00146223489637522 0.354635538258239 -0.16471277760227 0.0885032265666926 -0.0316589366420215 0.34077190479746 0.237734109705371 -0.635330200046888 -10.6149999199559
-0.98 -0.00181259618964755 0.354982871476245 -0.169567105919048 -0.0197208957084145 -0.0386219082866609 0.340755588639644 0.241281074864814 -0.760522311021206 -11.0255456400987
-0.97 -0.00223918289202886 0.354227874521163 -0.174491244201352 -0.131917931829135 -0.0469386628553055 0.340735399019899 0.244826200338811 -0.906503690386474 -11.4091662161163
-0.96 -0.00275661461896599 0.352332205997635 -0.179483248025617 -0.247806201439345 -0.0568298516349962 0.340710502424616 0.248358269458159 -1.07585032811649 -11.7633828196529
-0.95 -0.00338184860490559 0.349260464506225 -0.184541071465612 -0.367079465984437 -0.0685425652035148 0.340679907676306 0.251865695606054 -1.27126888278982 -12.0857647892764
-0.94 -0.00413445006468422 0.344980431601482 -0.189662571430624 -0.489407475108865 -0.0823514661633478 0.34064244121506 0.255336552908041 -1.49556008335369 -12.3739425971016
-0.93 -0.00503687186651963 0.339463308635867 -0.194845512440456 -0.614436643240352 -0.0985594996482574 0.340596719626315 0.258762208586479 -1.75157068532799 -12.6256209085792
-0.92 -0.00611473870304203 0.332683946184128 -0.200087571815406 -0.74179085696099 -0.117498061513161 0.340541119344889 0.262125555670348 -2.04213288362482 -12.8385916687889
-0.91 -0.00739712969425054 0.324621064740064 -0.20538634525382 -0.87107241308804 -0.139526494143121 0.340473743519533 0.265414599495027 -2.36999029871293 -13.0107471464672
-0.9 -0.00891685201612692 0.315257465381858 -0.210739352764028 -1.0018630866904 -0.165030772418223 0.340392386089592 0.268616421673274 -2.73770995478272 -13.1400928652328
-0.89 -0.0107106967511368 0.304580229113466 -0.21614404491147 -1.13372532755412 -0.194421238456518 0.340294493206328 0.27171795280939 -3.14758006436258 -13.2247603500794
-0.88 -0.0128196667416007 0.292580903608013 -0.221597809335558 -1.26620358288553 -0.228129244285157 0.340177122226633 0.275388345740629 -3.60149392679522 -13.2630196161896
-0.87 -0.0152891648432176 0.27925567610493 -0.227097977484465 -1.39882574330783 -0.266602567531737 0.340036898615978 0.278150976216345 -4.1008208372784 -13.2532913265196
-0.86 -0.0181691296827495 0.264605531245692 -0.232641831509543 -1.53110470846999 -0.310299477522403 0.339869971220052 0.280779703391014 -4.64626558296956 -13.1941585444077
-0.85 -0.0215141048889097 0.248636392673498 -0.238226611254555 -1.6625400678505 -0.35968134867227 0.339671966499358 0.283261306434161 -5.23771886130183 -13.0843780077026
-0.84 -0.0253832268645623 0.231359247270106 -0.243849521268366 -1.79261989160603 -0.415203745460947 0.339437942466041 0.285289031615134 -5.87410177506362 -12.9228908515843
-0.83 -0.0298401155831502 0.212790250958113 -0.249507737763364 -1.9208226255925 -0.477305939089926 0.339162343214807 0.287508944316748 -6.55320841401224 -12.7088327083763
-0.82 -0.0349526527081032 0.192950815059312 -0.255198415435571 -2.04661908397622 -0.546398860323865 0.338838955096217 0.28953682226341 -7.27155139193857 -12.441543114227
-0.81 -0.0407926316364115 0.171867672268999 -0.260918694056454 -2.16947453216158 -0.622851545876218 0.338460865736605 0.291360103298509 -8.02421603264877 -12.1205741545693
-0.8 -0.0474352649386721 0.149572921382253 -0.266665704740728 -2.28885085209264 -0.706976196447606 0.338020427259005 0.292966517918598 -8.80472964384214 -11.7456982827558
-0.79 -0.0549585361818752 0.12610404999083 -0.272436575789245 -2.40420878134454 -0.799012032130166 0.33750922519772 0.294344143093299 -9.6049529352293 -11.3169152491983
-0.78 -0.0634423853392862 0.101503934458263 -0.278228438001385 -2.51501021681028 -0.899108203812529 0.336918054718863 0.295481456207704 -10.4150010743906 -10.8344580817188
-0.77 -0.072967719957273 0.0758208165755916 -0.284038429347308 -2.62072057321408 -1.00730609539189 0.336236905852918 0.296367388896336 -11.2232020780602 -10.298798061631
-0.76 -0.0836152479818297 0.0491082564005396 -0.289863698887192 -2.72081118614888 -1.12352142843512 0.335454959505685 0.296991380532229 -12.0161001569627 -9.71064864429498
-0.75 -0.095464132639512 0.0214250608884753 -0.295701409822278 -2.81476174884545 -1.24752665535893 0.33456059603307 0.297343431130215 -12.778511223329 -9.07096827752426
-0.74 -0.108590474977308 -0.00716481196634095 -0.301548741561229 -2.90206277143921 -1.37893419572965 0.333541418135808 0.297414153420075 -13.49363699447 -8.38096207623777
-0.73 -0.123065635515851 -0.0365923736463833 -0.307402890685372 -2.98221805111157 -1.51718112911122 0.332384289745333 0.297194823842972 -14.143242957831 -7.6420823171288
-0.72 -0.138954412843438 -0.0667837503325753 -0.313261070697854 -3.05474714114846 -1.66151600302683 0.331075392426045 0.296677432223473 -14.7079038925001 -6.85602772283841
-0.71 -0.156313103717572 -0.0976603527603027 -0.319120510445049 -3.11918780668346 -1.81098844204441 0.329600300607439 0.295854729869571 -15.1673186771085 -6.02474151114697
-0.7 -0.17518747614994 -0.1291390705145 -0.324978451104064 -3.17509845467948 -1.96444224992804 0.327944076679412 0.294720275854465 -15.5006937830459 -5.15040819100263
-0.69 -0.195610693797199 -0.161132490443305 -0.330832141638474 -3.22206052555373 -2.12051267779114 0.326091386634912 0.293268481236411 -15.6871922058769 -4.23544909375882
-0.68 -0.21760123649964 -0.193549138743375 -0.336678832636362 -3.25968083376792 -2.27762848444527 0.324026636527892 0.291494650976848 -15.7064417007992 -3.28251663475788
-0.67 -0.241160867714929 -0.22629374614303 -0.342515768461435 -3.28759384469176 -2.43401933871349 0.321734129535923 0.289395023322103 -15.539093156446 -2.29448730733769
-0.66 -0.266272704582364 -0.259267535482716 -0.348340177671346 -3.30546387510386 -2.58772900649481 0.319198242883556 0.286952649775331 -15.1674168824315 -1.27445341841577
-0.65 -0.292899450119848 -0.292368530866461 -0.354149261689655 -3.31298720482129 -2.73663462821211 0.31640362330514 0.28419527825539 -14.5759216341871 -0.225713581976589
-0.64 -0.320981849306925 -0.325491887433887 -0.359940181762892 -3.30989408714874 -2.87847222674698 0.313335399118194 0.28110669320009 -13.7519785007581 0.848238005985854
